"14","2756","0","1978-06-23 08:54:12"
"5","4336","3","2005-10-11 11:37:34"
"61","1359","2","2018-05-11 22:55:45"
"16","4881","1","1987-08-17 06:25:01"
"35","4628","4","2008-12-31 13:27:56"
"7","4549","7","1972-03-23 01:06:02"
"13","1169","1","1995-09-17 03:43:39"
"10","1048","0","1970-10-12 02:27:50"
"32","3214","8","2007-05-26 23:04:44"
"55","1704","3","1974-08-13 16:48:16"
"95","910","3","2011-10-20 18:46:40"
"50","171","9","1977-02-09 14:15:07"
"14","813","3","1987-10-15 15:57:35"
"1","4827","5","1989-02-25 06:56:39"
"44","3766","1","2004-09-30 15:32:06"
"85","2125","7","1980-10-13 02:12:59"
"95","1759","7","2018-12-09 07:39:41"
"79","622","0","2020-08-14 08:01:24"
"42","134","1","2020-12-27 07:09:18"
"72","3943","0","2014-11-10 21:41:06"
"37","3868","7","1987-10-25 01:17:24"
"98","2241","0","1985-12-01 08:18:59"
"53","3307","1","2003-12-18 16:08:28"
"38","4603","0","1996-04-04 06:17:27"
"60","3319","1","2015-03-02 20:33:00"
"16","1277","4","2007-03-22 20:19:54"
"48","4688","6","2012-09-20 11:54:10"
"91","2910","6","2010-05-28 11:53:39"
"12","3997","8","2022-04-12 15:50:48"
"90","4288","1","1974-05-31 02:01:42"
"8","4941","7","1972-01-01 09:39:05"
"9","2895","4","2012-05-15 08:17:31"
"15","4658","3","1990-10-02 05:44:58"
"3","1606","5","2006-04-09 07:18:21"
"50","1644","9","1973-01-29 21:52:37"
"14","1729","9","1979-08-28 08:00:20"
"21","919","8","2007-04-07 23:34:05"
"43","4658","1","2009-01-09 10:47:28"
"34","3981","0","1991-01-07 09:01:37"
"87","3845","3","2009-08-20 15:29:33"
"60","492","9","2010-04-29 22:16:15"
"63","2199","8","2000-09-13 22:57:04"
"8","3880","6","1993-10-04 19:25:49"
"46","3757","7","2014-02-12 08:18:04"
"20","494","2","2013-02-24 13:26:45"
"68","126","2","1995-12-24 08:03:18"
"36","3066","0","2010-01-07 16:17:10"
"32","634","6","1974-08-02 17:08:52"
"20","50","3","2016-06-23 22:20:20"
"13","3020","3","1974-05-26 09:36:12"
"64","4204","6","1984-02-07 02:50:07"
"46","4403","7","1976-08-25 06:52:00"
"20","813","3","1996-10-23 18:51:25"
"1","2073","4","2006-12-30 08:50:58"
"16","703","0","2002-07-21 00:14:14"
"47","3189","4","2009-01-02 01:53:35"
"85","445","1","2020-07-16 23:38:40"
"81","707","1","1972-06-12 18:24:19"
"17","371","5","1986-06-19 15:17:52"
"75","2034","0","1989-09-16 00:05:26"
"55","1644","7","1993-06-23 16:24:32"
"90","2007","9","1988-02-14 10:34:37"
"87","4203","1","2022-03-09 17:20:38"
"90","2984","0","1992-11-03 14:40:46"
"11","880","8","2005-10-05 21:19:05"
"73","4124","9","1986-03-15 07:48:27"
"87","658","8","1970-12-02 21:03:16"
"16","42","5","1982-10-11 02:21:00"
"14","4881","2","1998-12-20 12:43:40"
"25","2847","9","1972-04-27 13:33:47"
"14","3771","2","2013-10-06 03:23:53"
"18","4534","8","2000-01-09 15:57:30"
"94","3859","2","2017-03-05 23:30:03"
"60","4872","7","1997-10-18 23:28:02"
"39","1101","8","1979-09-28 03:04:09"
"2","4579","6","2007-05-06 21:31:25"
"71","146","7","2007-11-09 05:18:36"
"56","4271","6","2021-02-17 04:01:10"
"67","4980","3","2012-08-03 06:03:57"
"99","2808","9","1972-03-28 04:34:32"
"62","1460","8","2013-11-01 14:13:40"
"56","1677","0","1983-10-10 01:27:45"
"44","180","8","1981-12-08 11:29:43"
"54","249","2","1997-06-27 03:01:07"
"30","529","7","2013-04-03 17:02:05"
"85","4815","2","1979-08-22 08:09:44"
"48","3225","6","2017-08-29 21:17:59"
"99","4786","9","1993-01-24 14:55:07"
"29","864","6","2018-10-06 22:37:55"
"24","3005","1","2018-01-04 06:31:46"
"91","4473","3","2021-09-14 18:09:37"
"78","1258","2","1970-12-16 21:28:11"
"99","2060","4","2009-06-02 18:17:53"
"7","3190","7","1975-08-08 06:33:05"
"66","4079","3","2015-09-22 10:28:51"
"93","1061","4","1972-06-04 21:14:22"
"15","4120","8","2015-10-05 00:08:01"
"81","4138","6","2001-01-12 19:08:00"
"58","2418","1","2012-04-18 04:00:32"
"41","740","5","1991-06-15 00:33:58"
"90","3426","6","1987-05-25 16:12:11"
"23","4385","7","2011-08-03 22:23:42"
"59","2526","8","1983-12-20 00:04:39"
"47","3905","6","1991-09-24 10:13:35"
"79","4533","6","2013-07-06 09:26:57"
"46","1789","4","2006-08-15 20:26:36"
"65","1355","3","1972-09-10 19:47:20"
"53","2546","3","1988-11-25 02:31:34"
"24","3416","8","1972-01-06 13:47:01"
"64","3494","9","1977-01-18 08:24:06"
"55","1594","8","2013-06-09 08:06:15"
"21","1974","3","1976-06-13 03:16:31"
"36","2592","1","1970-05-01 19:54:21"
"80","4339","4","1989-08-19 06:45:03"
"37","4142","1","1995-10-08 11:39:24"
"19","303","8","1996-10-31 23:00:21"
"63","2269","8","1979-06-19 04:29:41"
"73","4833","5","1974-12-28 21:48:38"
"42","1035","6","1986-07-07 08:58:15"
"10","4811","6","1975-05-22 08:49:37"
"14","1634","1","2020-05-01 00:35:21"
"67","4185","1","1999-05-22 18:09:15"
"61","3520","9","1971-06-21 03:53:56"
"12","4549","2","2018-02-21 06:01:04"
"93","219","7","1973-02-17 21:51:45"
"53","4010","4","1988-09-24 20:38:35"
"35","134","8","2011-06-07 19:25:33"
"56","1261","0","1993-11-03 10:35:40"
"15","2440","9","1984-05-05 10:27:52"
"97","1897","1","1988-09-09 14:15:42"
"34","1697","2","1984-01-24 14:01:24"
"27","2902","2","1988-06-10 06:38:41"
"25","2340","9","1999-11-30 01:42:47"
"54","3161","5","1970-04-19 12:18:18"
"88","1408","5","2007-08-07 12:01:02"
"67","1305","4","1998-11-29 13:54:55"
"15","4664","5","2003-02-07 14:14:52"
"99","223","0","1985-07-14 23:30:17"
"94","519","6","1981-05-02 18:21:27"
"96","1052","9","1970-04-11 22:59:55"
"70","3375","8","1970-12-02 19:47:45"
"53","3466","2","1991-01-07 11:42:37"
"81","1471","5","1988-06-14 14:37:41"
"12","1548","2","2012-03-21 17:35:07"
"89","1307","8","2003-01-22 02:03:00"
"10","490","6","2016-12-10 23:38:28"
"19","3910","7","2003-07-16 07:30:41"
"27","3933","4","1975-03-05 12:51:58"
"69","4392","9","1994-07-14 07:56:23"
"76","954","5","2011-03-16 17:20:03"
"38","22","8","2005-10-20 01:51:41"
"75","1465","9","1970-12-29 00:59:43"
"86","3576","8","1975-06-11 08:11:55"
"31","2846","6","2010-01-16 02:03:10"
"39","3616","7","2008-06-28 11:40:44"
"0","2055","4","1975-05-20 04:02:40"
"31","4028","4","1979-09-22 22:12:27"
"59","3525","6","2015-09-05 09:03:51"
"18","1948","1","2020-03-11 04:45:46"
"20","2375","5","2002-07-25 17:26:35"
"88","578","9","1990-03-19 08:38:46"
"80","4321","6","1974-07-26 05:03:31"
"72","2416","3","2000-05-14 07:54:28"
"58","1422","8","1995-10-29 17:56:09"
"34","4392","0","2013-10-21 09:39:30"
"88","1368","6","1991-02-09 03:35:17"
"79","4683","1","2012-09-27 10:22:13"
"75","3560","8","2014-05-04 15:57:54"
"83","63","7","1989-11-27 03:59:08"
"71","1377","7","2021-05-16 00:46:37"
"96","4890","6","1999-01-15 04:01:56"
"25","843","8","1994-11-11 21:19:16"
"14","3511","1","1975-03-28 12:28:33"
"48","853","9","2008-04-07 14:03:49"
"7","4974","4","1997-01-13 11:20:08"
"29","2152","6","1993-02-13 04:21:07"
"78","390","5","1974-02-16 23:47:08"
"38","271","2","1979-07-14 02:47:37"
"47","719","3","1974-05-13 13:48:50"
"65","2228","9","1972-12-23 10:58:48"
"46","4791","4","2009-04-20 12:20:57"
"78","4858","4","2006-05-11 10:04:52"
"97","2823","1","2007-09-04 11:39:25"
"37","303","4","2000-08-06 17:14:51"
"70","2446","2","1973-05-25 09:23:10"
"64","4566","9","2015-08-22 20:22:14"
"11","549","1","2005-07-04 10:59:16"
"32","1323","1","1978-04-09 01:38:40"
"42","4684","2","2016-07-05 06:17:59"
"40","2502","8","2007-08-23 17:21:45"
"32","3525","5","1993-09-02 10:06:16"
"64","2135","9","1996-10-15 03:55:44"
"77","1078","3","2017-07-25 00:08:22"
"9","2837","4","1976-07-11 17:11:14"
"14","3197","1","1981-07-14 01:07:41"
"71","4787","9","2010-09-22 21:24:35"
"97","4736","0","1984-08-14 05:54:52"
"50","2196","9","2015-11-24 20:03:44"
"68","2029","0","1979-05-23 11:23:04"
"75","1732","3","1979-01-15 03:22:53"
"40","721","5","2019-12-21 12:29:41"
"46","4965","5","1995-01-13 07:34:37"
"68","2453","7","1992-04-26 06:09:18"
"66","1052","5","1989-12-10 18:08:08"
"91","226","1","1998-10-14 07:38:31"
"86","3891","2","1995-09-22 22:45:15"
"89","24","6","1978-11-28 02:35:45"
"48","925","1","1973-08-14 03:49:55"
"32","433","7","1972-06-28 19:13:35"
"94","2768","1","1984-09-16 18:55:22"
"54","524","4","1985-11-06 20:28:04"
"30","1655","8","1995-04-23 02:46:57"
"77","1379","9","2009-05-13 07:55:51"
"63","3020","7","1993-04-10 13:13:07"
"63","2047","7","1977-05-24 01:26:18"
"82","2442","7","1977-02-09 13:43:52"
"11","1779","1","2006-01-18 05:30:46"
"97","3502","2","2004-01-28 00:59:25"
"29","2383","7","1971-12-19 19:33:18"
"64","487","1","1973-11-08 13:20:07"
"69","4189","4","2003-12-16 19:15:53"
"90","3314","0","1991-12-30 12:22:27"
"85","2932","9","2017-08-28 17:53:02"
"25","3888","3","1991-11-22 02:30:56"
"44","2718","4","2016-12-17 03:07:42"
"6","3325","6","1982-05-06 13:03:55"
"73","2070","2","2006-07-09 07:59:44"
"71","431","1","2013-01-27 06:49:53"
"99","1654","1","1977-07-10 02:31:46"
"33","2473","8","2015-10-18 12:12:21"
"52","4809","4","1974-10-23 17:22:04"
"0","3158","3","2015-05-16 06:34:56"
"50","356","8","1972-10-06 20:55:55"
"55","2762","3","1973-10-20 08:10:07"
"54","4465","4","1993-08-24 13:07:40"
"63","2670","9","2003-12-24 08:15:10"
"42","4187","5","1985-12-26 16:28:50"
"16","2418","6","2004-10-13 05:56:08"
"84","4833","5","2001-09-20 16:33:14"
"75","2296","2","1996-05-30 12:48:47"
"75","2893","6","2000-03-23 04:12:58"
"88","4723","6","2013-11-14 08:47:01"
"88","2551","0","2001-04-30 12:44:18"
"37","3566","1","2004-08-17 02:20:49"
"57","4641","5","1982-11-04 18:59:35"
"3","936","9","1972-11-17 19:14:17"
"85","2745","7","2002-04-15 02:18:30"
"65","2892","0","2018-06-16 20:14:06"
"89","2079","7","1977-08-04 15:01:28"
"90","4141","6","2007-11-03 16:58:45"
"87","28","0","1977-05-24 04:14:37"
"7","3202","6","1974-07-09 00:03:37"
"64","3579","9","2020-03-16 13:27:23"
"7","3365","9","1984-01-30 08:22:00"
"46","2838","5","1982-04-15 09:07:15"
"50","3468","3","2017-11-09 07:58:21"
"50","3256","3","1992-07-24 19:48:27"
"7","1211","3","1999-07-03 18:26:45"
"71","564","9","1999-04-16 08:45:05"
"65","1207","0","1975-07-19 17:54:17"
"23","2418","3","2009-12-28 20:47:29"
"47","1200","3","2017-07-30 14:31:54"
"75","3087","3","1977-11-30 09:32:17"
"78","4051","4","1979-07-11 05:45:00"
"24","3133","1","2012-05-28 07:07:16"
"63","1504","6","2002-12-30 08:45:37"
"48","3473","0","1984-04-13 07:04:29"
"51","1677","3","2006-07-20 12:52:10"
"53","1957","5","1996-11-19 11:52:24"
"39","671","4","1974-06-06 08:59:40"
"81","2092","4","1979-10-26 22:14:30"
"41","4559","5","2009-02-14 13:50:27"
"21","3766","3","1971-10-04 13:11:59"
"77","3604","0","2000-10-29 09:25:31"
"68","2383","0","1975-11-28 10:58:53"
"14","4564","4","2014-02-04 10:28:33"
"92","2341","3","1970-09-26 01:29:37"
"41","2152","5","1985-09-01 18:50:03"
"63","1237","2","2014-03-23 09:52:27"
"60","3090","8","1998-09-23 00:03:16"
"7","924","1","2013-10-28 17:59:24"
"34","1918","2","2017-01-03 04:07:35"
"85","3763","9","1994-12-31 15:20:23"
"61","1886","6","1971-10-15 16:25:34"
"20","3676","2","1999-04-28 18:21:41"
"74","1760","0","1996-02-29 18:36:31"
"81","3716","0","1977-03-13 18:01:21"
"27","1104","1","1987-11-20 09:36:30"
"2","1004","4","1979-02-27 15:36:23"
"15","3403","6","2005-10-19 11:13:47"
"35","3659","6","2013-03-05 08:19:17"
"10","4622","0","1993-03-27 17:19:33"
"8","54","7","1999-03-12 11:55:00"
"21","2827","6","1971-04-06 23:25:29"
"89","2147","6","1994-07-30 02:59:08"
"21","760","4","2007-06-10 08:55:45"
"85","1594","8","2004-09-22 02:37:03"
"18","632","2","1974-12-06 13:36:33"
"57","4592","8","2021-11-10 07:52:01"
"9","3992","5","2005-02-21 07:26:11"
"76","2888","3","1992-07-06 12:20:22"
"19","358","0","2004-10-13 01:25:22"
"11","3506","6","2015-04-13 11:03:04"
"86","3180","5","1995-05-11 04:31:35"
"20","2717","0","1993-07-29 21:06:07"
"52","4164","2","1979-01-24 18:43:56"
"36","2067","9","1987-12-20 05:08:38"
"32","1133","4","1970-01-24 21:16:42"
"41","4802","0","2014-01-25 00:09:17"
"91","1390","9","1970-07-15 23:20:54"
"96","4969","5","1970-08-30 22:56:37"
"86","914","4","1972-09-08 07:04:12"
"83","4270","7","1983-02-13 00:43:08"
"98","762","3","2021-09-16 13:59:34"
"2","874","0","1997-06-07 08:58:11"
"35","11","8","2021-10-04 00:33:38"
"57","1110","2","2010-05-23 23:24:21"
"59","1538","0","1985-08-31 03:52:50"
"69","3766","1","1974-07-08 14:22:19"
"37","1999","5","2018-03-22 21:23:17"
"50","730","9","2015-02-27 13:27:20"
"41","2312","6","1989-12-23 21:57:53"
"58","2459","7","1976-11-20 17:54:16"
"46","4405","2","1975-07-30 11:39:37"
"10","2144","5","1987-05-11 11:39:30"
"67","3192","7","2013-02-21 06:27:26"
"68","1268","5","1984-10-21 20:25:16"
"46","3777","2","1992-03-27 10:49:18"
"69","4156","4","2000-03-07 17:46:10"
"99","507","1","2000-08-27 05:20:14"
"76","2437","5","1990-07-27 19:53:02"
"53","4452","1","1990-11-27 09:02:08"
"21","2907","2","1988-02-22 22:57:15"
"70","1425","0","2000-12-05 09:22:14"
"17","282","4","1995-06-02 05:37:06"
"75","4051","9","1977-10-30 05:33:59"
"98","3703","6","1987-03-10 05:37:38"
"76","2583","5","2017-04-20 01:06:18"
"41","3430","0","2012-05-08 23:17:00"
"24","2490","1","1999-05-03 16:31:44"
"84","1216","3","1971-07-30 20:20:50"
"4","488","4","1982-06-20 02:55:58"
"67","1632","1","2004-09-29 10:47:59"
"41","1704","1","2011-05-04 02:17:01"
"89","4932","5","1987-08-03 09:06:57"
"72","1900","1","1991-05-12 16:57:50"
"66","4137","1","2021-09-19 10:58:45"
"59","1980","9","2005-11-07 21:02:57"
"88","1312","0","1987-06-13 00:26:48"
"45","1377","7","2021-01-28 11:35:28"
"4","1068","1","2014-10-09 03:47:12"
"57","3380","6","1979-02-17 06:34:23"
"95","3449","0","1988-11-21 22:36:08"
"66","3562","9","2020-08-13 14:26:12"
"79","4354","7","2001-11-06 22:08:22"
"12","3449","6","2018-05-06 23:14:54"
"47","2133","7","1989-08-27 19:40:07"
"62","887","9","2003-01-13 12:42:58"
"82","4984","4","2004-09-21 17:53:13"
"6","1228","2","1993-02-06 12:16:43"
"42","446","8","1989-01-10 06:39:20"
"7","300","2","1971-01-26 10:17:37"
"33","1256","9","1986-09-30 19:51:41"
"11","385","5","2018-03-24 07:25:02"
"49","3963","0","2021-09-13 07:20:20"
"67","54","1","1996-01-15 19:51:22"
"93","4754","7","1971-11-16 19:05:08"
"61","4475","3","2004-09-29 10:31:44"
"13","3355","9","2017-12-31 18:36:25"
"38","2328","5","2011-12-26 05:59:44"
"65","3925","5","2006-07-17 06:54:20"
"74","3824","4","1987-02-05 22:07:52"
"17","3245","8","1980-09-28 13:59:44"
"91","3728","4","2005-09-07 18:47:10"
"85","1098","4","1973-04-25 17:59:50"
"77","3207","0","1998-01-18 03:37:57"
"7","2247","0","1970-11-26 07:04:31"
"50","3672","7","1979-06-09 11:14:23"
"92","3939","4","2008-03-08 21:30:49"
"87","2038","2","1972-12-23 16:34:28"
"53","3836","3","2001-08-02 20:19:33"
"16","2275","5","1979-07-13 15:26:57"
"36","4764","0","2013-07-14 17:44:23"
"64","788","0","1988-09-29 18:33:17"
"58","3394","5","1997-09-09 06:33:09"
"36","566","5","2005-06-08 09:06:10"
"54","3545","8","1974-08-24 14:00:23"
"77","760","3","1989-05-16 02:48:38"
"3","571","3","1974-09-11 14:46:37"
"57","658","6","2008-08-22 23:01:29"
"73","3667","2","1974-12-28 14:42:08"
"20","266","6","1974-03-16 23:41:37"
"55","85","5","1987-01-18 11:18:25"
"53","2996","4","1976-02-17 07:53:04"
"8","4560","6","1985-11-02 22:33:41"
"45","4581","4","2012-10-04 18:33:17"
"75","4676","1","1988-04-11 15:04:08"
"34","1147","8","1981-05-08 17:26:31"
"40","2816","0","2016-05-25 00:26:08"
"92","4002","3","2020-11-23 23:49:21"
"52","2220","1","2005-11-30 06:16:59"
"28","1115","4","1999-04-18 05:51:46"
"57","1089","1","1995-11-26 16:59:14"
"15","1971","5","2003-12-11 21:38:04"
"34","867","0","2008-02-24 05:14:20"
"12","711","4","1979-07-26 07:55:55"
"72","4977","7","1978-07-08 07:27:01"
"96","4378","2","1985-03-08 06:38:27"
"48","4885","8","1974-01-03 17:50:11"
"30","1197","7","2015-03-04 08:53:02"
"92","305","5","1999-10-15 06:37:12"
"6","1634","0","1975-02-28 12:43:29"
"47","150","5","1987-02-05 16:47:22"
"11","4237","2","1987-05-03 19:15:53"
"91","4739","8","1990-02-13 05:18:46"
"24","2780","8","1994-09-17 08:14:02"
"29","789","7","2006-08-14 09:59:45"
"61","1078","5","1976-05-12 22:06:18"
"96","2521","0","1997-01-01 09:46:26"
"63","744","2","1974-08-04 01:07:37"
"88","69","3","2011-03-01 21:47:32"
"62","4396","6","2011-07-21 22:18:47"
"12","1468","2","1977-06-10 05:09:25"
"48","4107","9","1973-07-30 04:06:32"
"19","4211","7","2008-12-01 04:15:21"
"28","213","7","1979-12-02 01:57:26"
"22","2315","0","1984-06-28 08:00:16"
"45","4535","1","2002-01-19 04:49:44"
"30","1157","9","1971-02-20 11:44:40"
"72","1251","2","1982-05-16 22:26:36"
"77","972","6","1980-10-09 02:39:33"
"67","2501","0","2018-09-11 12:00:37"
"58","2834","9","1994-09-12 22:17:38"
"51","4116","2","1972-11-11 12:05:38"
"94","4738","3","1981-01-20 10:35:48"
"55","463","0","1993-07-12 05:49:27"
"7","3943","3","1987-06-20 12:32:40"
"19","1547","3","1976-01-23 07:01:59"
"87","3424","8","2013-01-23 11:31:16"
"13","463","5","1976-03-11 07:11:26"
"67","4071","2","1994-05-09 18:47:30"
"32","2075","5","2013-03-09 23:01:37"
"60","726","0","2011-05-20 01:12:22"
"86","115","5","1998-11-12 16:44:16"
"71","4495","1","1994-10-28 21:27:48"
"57","4308","4","1988-12-04 14:25:50"
"20","2709","3","2003-08-12 19:08:35"
"61","4961","8","2017-03-25 00:24:09"
"24","2551","5","1995-07-17 18:04:21"
"72","565","0","1989-09-04 16:52:06"
"72","4472","7","2016-07-09 12:03:27"
"84","325","8","2020-06-30 05:02:38"
"74","4629","5","1972-07-04 07:24:00"
"79","2493","3","2002-09-24 04:15:30"
"20","4526","7","2021-12-10 10:22:41"
"63","217","9","2004-08-12 04:50:23"
"22","4818","7","1990-10-16 09:41:07"
"65","1391","1","1970-06-18 23:07:21"
"63","401","3","1982-01-19 22:57:35"
"21","2597","7","2011-05-17 07:57:18"
"65","1000","9","1997-08-08 00:36:50"
"69","2752","3","1982-01-03 22:09:18"
"45","3814","3","1971-04-09 07:49:19"
"59","3393","6","2018-11-25 16:47:03"
"63","4033","9","1980-03-29 12:24:22"
"27","3399","6","2015-01-14 18:53:29"
"70","2291","2","2020-01-05 05:35:59"
"22","1668","4","1988-08-08 09:58:59"
"58","4074","1","1983-10-18 18:56:39"
"73","339","0","1991-06-08 04:57:00"
"86","4437","5","2013-11-08 03:59:08"
"84","4351","7","1999-07-31 10:44:33"
"44","3014","7","2012-12-04 01:31:44"
"63","4354","6","1993-09-23 01:49:17"
"80","743","6","2010-07-26 17:40:57"
"47","1770","5","1980-04-27 08:17:59"
"27","4851","5","2007-08-08 01:16:45"
"91","2865","8","2012-09-04 23:01:13"
"14","2529","3","2009-10-28 08:35:02"
"20","4173","5","2006-07-10 07:11:06"
"23","1487","2","2013-03-08 16:22:31"
"41","4622","9","1996-02-10 15:31:12"
"40","4480","0","2000-03-15 06:02:44"
"48","4288","8","2010-04-24 18:33:54"
"97","3403","5","1974-07-10 14:58:27"
"96","1310","6","1996-06-27 07:48:12"
"67","4966","3","1977-11-17 05:49:52"
"14","1700","9","2012-04-16 09:13:36"
"36","4756","9","1991-10-26 23:23:18"
"70","1089","4","2016-08-13 21:07:06"
"72","4188","4","1972-11-15 15:09:11"
"59","1893","0","1995-06-06 08:20:53"
"45","2703","5","2013-08-03 09:48:22"
"18","4766","7","1993-12-29 22:21:38"
"11","2760","1","2021-01-12 00:14:28"
"25","2808","5","1982-01-19 22:52:18"
"35","2460","6","2016-01-28 06:43:18"
"9","1510","6","1993-07-03 04:51:21"
"98","3966","6","2019-01-06 23:10:42"
"42","3231","2","1996-01-16 21:49:16"
"9","542","9","2019-07-01 09:51:13"
"59","3768","6","1973-06-17 02:44:41"
"34","171","1","1993-05-14 10:29:30"
"48","2568","1","1976-03-31 23:32:45"
"80","2629","2","2007-11-20 05:02:06"
"26","2923","4","2021-01-01 19:37:06"
"13","1446","0","2012-09-27 00:18:22"
"65","1471","1","2003-03-01 09:06:19"
"17","1355","8","1988-07-30 18:07:53"
"21","1632","8","1985-07-26 17:54:05"
"86","3609","8","1986-12-13 19:07:02"
"57","2036","1","1985-05-19 08:09:54"
"37","4156","8","1992-02-18 02:55:03"
"60","2362","0","2000-03-17 09:37:12"
"45","1864","8","2011-04-23 18:19:18"
"98","4258","7","1994-06-15 06:12:25"
"95","494","1","1988-03-19 00:05:11"
"72","2908","9","1972-09-18 03:03:06"
"5","3090","0","2003-04-02 06:10:17"
"18","3251","3","1977-11-06 01:18:28"
"71","2710","2","1996-07-04 15:38:25"
"98","3062","0","1976-11-23 18:01:06"
"40","2835","2","2019-09-29 02:42:02"
"55","987","2","1992-03-28 07:06:58"
"9","2749","6","2010-01-19 02:54:57"
"30","3420","9","1971-10-19 12:22:39"
"5","4923","1","1990-12-12 14:04:47"
"91","4033","8","1977-05-07 07:50:36"
"20","2820","4","2016-03-15 04:15:41"
"22","1515","8","2018-02-10 13:03:56"
"39","2373","9","2012-10-13 22:22:00"
"8","4990","4","1999-10-08 20:19:09"
"67","4641","8","1987-03-14 18:58:17"
"72","4631","9","2008-11-11 19:53:39"
"62","2342","4","2004-12-14 16:59:33"
"39","1355","7","1996-11-25 16:23:35"
"13","4282","0","1998-06-08 21:38:39"
"90","2123","9","2016-05-03 12:09:45"
"59","4596","2","2012-11-24 17:59:34"
"78","3383","8","1996-09-21 22:06:11"
"1","4034","3","1970-04-07 05:11:28"
"91","4066","0","2008-11-19 23:05:41"
"35","1034","8","2008-12-25 09:20:41"
"57","2837","3","1996-05-03 04:27:34"
"15","3149","2","1993-05-31 05:31:03"
"84","1737","2","1974-04-16 17:22:52"
"1","351","4","2022-01-06 01:34:32"
"88","3300","8","1980-08-28 22:42:08"
"79","4844","3","1979-02-24 10:59:39"
"28","810","7","2014-08-30 02:05:27"
"40","4757","4","1997-01-12 18:33:27"
"19","584","3","2005-09-22 03:20:07"
"30","1937","5","2012-05-25 19:27:55"
"57","3968","8","1988-11-15 00:37:41"
"37","106","4","2015-09-25 23:20:03"
"4","4926","8","1977-09-24 12:28:03"
"90","171","2","2005-06-10 02:34:40"
"12","1145","7","1988-09-02 06:48:54"
"28","2096","2","2021-02-10 22:31:35"
"0","2894","0","1981-12-23 04:10:25"
"84","3399","2","1990-09-04 15:52:55"
"70","2342","0","2002-10-03 04:22:28"
"24","1169","8","1973-11-29 19:59:05"
"16","4946","8","1994-03-29 10:55:00"
"34","764","0","2003-05-12 05:38:53"
"46","4619","9","1996-06-16 09:17:10"
"56","2422","7","1977-12-19 16:56:13"
"6","2358","4","1984-10-13 06:25:05"
"10","4073","1","1998-06-17 10:48:30"
"3","4821","8","2010-05-24 23:18:28"
"15","3643","7","2014-12-05 07:23:45"
"41","2844","6","1990-06-30 08:01:43"
"64","3711","9","1975-10-21 07:40:59"
"53","1780","4","1974-02-20 15:46:16"
"66","1041","4","1996-03-31 06:52:32"
"6","354","0","1970-01-26 07:07:09"
"40","53","3","2010-05-20 00:30:11"
"73","4933","3","1974-12-25 15:02:03"
"28","4526","6","1970-09-22 17:10:15"
"42","4202","8","1984-04-30 18:22:36"
"9","831","5","1979-02-28 08:28:30"
"77","864","8","2009-02-25 03:19:14"
"81","4244","8","1994-08-09 20:29:05"
"52","6","9","1980-02-04 18:52:22"
"80","4380","5","1996-11-07 02:07:10"
"83","3231","6","1987-07-25 18:05:14"
"94","2536","0","1984-03-11 11:26:40"
"13","1048","7","2011-01-27 13:10:34"
"42","3414","4","1989-03-08 09:24:59"
"10","4809","4","1985-07-09 09:38:09"
"7","2688","0","1974-09-02 12:23:47"
"32","905","6","1995-10-08 09:46:04"
"19","4841","6","1983-07-25 12:22:48"
"44","1583","0","1976-02-26 16:49:13"
"67","2078","0","1988-09-03 10:05:51"
"17","219","0","2019-03-30 10:56:12"
"18","982","3","1974-05-09 04:41:12"
"40","4786","4","2011-05-07 06:33:39"
"23","1418","3","2012-11-05 04:32:48"
"59","867","2","1978-03-29 09:04:48"
"37","13","4","2008-12-20 14:38:49"
"6","491","1","2018-10-04 15:07:33"
"96","1299","6","2009-12-09 18:13:49"
"2","1789","3","1989-01-31 15:54:01"
"44","3703","9","2012-03-19 01:01:10"
"52","436","4","2001-07-23 17:01:17"
"53","1609","8","1985-03-28 20:57:14"
"78","1902","3","2017-11-20 20:51:53"
"22","2141","6","1995-01-31 16:24:48"
"69","3565","0","2002-07-23 15:26:48"
"77","1190","0","1973-04-12 14:52:38"
"60","3015","7","1982-05-01 20:09:38"
"86","265","8","1989-04-04 03:20:54"
"20","237","2","2004-01-05 16:48:52"
"48","1400","8","1994-08-09 21:46:17"
"54","285","3","1980-01-30 05:04:25"
"48","1810","7","1985-11-15 01:07:46"
"84","3027","0","2017-04-20 16:26:28"
"65","170","1","2011-04-20 03:13:15"
"24","492","4","1976-01-09 22:29:06"
"86","1308","0","1976-10-31 06:33:23"
"31","2991","1","2000-01-08 23:30:59"
"26","2059","1","1974-02-01 05:35:23"
"13","1029","0","1970-09-25 03:59:08"
"73","70","1","2008-10-21 17:27:49"
"46","3120","7","2003-11-09 01:20:20"
"88","3776","4","1982-01-25 18:55:07"
"86","1370","2","1980-04-08 21:49:34"
"99","2351","0","1991-10-14 00:06:00"
"44","3231","4","1989-01-13 05:19:30"
"87","1460","0","1989-12-26 08:50:55"
"17","1640","6","1971-09-23 06:56:12"
"47","3102","3","1995-11-22 20:05:08"
"77","2306","1","2009-03-14 03:34:02"
"8","2179","2","1982-07-31 05:23:58"
"43","4689","4","2006-04-07 18:02:43"
"21","2075","9","1990-06-21 03:54:44"
"42","3164","3","2010-09-24 11:14:36"
"89","4825","0","1991-09-07 08:01:26"
"18","1483","2","2016-10-09 17:46:35"
"11","3448","1","1972-12-31 22:42:22"
"29","3946","2","1970-12-04 18:55:32"
